"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
"ouwie_Afr_avgl_46"	"OUMA"	39680.477634236	-79350.9552684719	-79350.9257263744	-79322.8591013908	5	2.5e+09	-6e+07	-9e+08	1.52943824910739e-05	0.88401775013422	1.00562773258204e-09	1.00562773258204e-09	-42.7011139540185	5.31485735983095e+32	0.107990198665464	4.13189080645764e+28
"ouwie_Afr_avgl_47"	"OUMA"	40483.3659488639	-80956.7318977278	-80956.7023556303	-80928.6357306466	5	1900000	1100000	-49000	0.000325218240336048	0.558496448511777	1e-09	1e-09	1.65950794791464e-08	1485958.30991462	0.360617913302802	1414859097821405
"ouwie_Afr_avgl_48"	"OUMA"	18345.5491393998	-36681.0982787997	-36681.0687367022	-36653.0021117185	5	2.7e+07	6100000	5100	0.29845810668537	0.509366379573114	1e-09	1e-09	32099.2842043157	863.851344952599	5.10522903842037	0
"ouwie_Afr_avgl_48"	"OUMVA"	25687.802137167	-51363.6042743339	-51363.5628950236	-51329.8888738366	6	5.7e+09	980	40	2.93731414515494	1.60375252256298e-08	1.00005902261411e-09	1.27276087912909	1.79175946922805	4.17513764732996e+80	-9.47122532374716e-69	0
"ouwie_Afr_avgl_49"	"OUMV"	-1990.01377573582	3990.02755147164	3990.05709356913	4018.12371855278	5	5.9e+09	980	-8.5e+08	3.65093779496488	3.65093779496488	3.05632464370917	3.68214364720088	0.498919330653062	0.0148665605564201	1.15549056348862	0.080309407759943
"ouwie_Afr_avgl_49"	"OUMVA"	25886.3318527657	-51760.6637055314	-51760.6223262211	-51726.948305034	6	5.9e+09	980	-8.5e+08	3.61802000378629	1.48067072410048	1e-09	7.46086293434348e-08	1.79175946922805	1.15641072700926e+41	3.49495242608499e-27	2641372453150225
"ouwie_Afr_avgl_49"	"OUMA"	25893.2204259581	-51776.4408519162	-51776.4113098187	-51748.3446848351	5	5.3e+09	1.2e+07	440	3.60581625358763	1.50806047682522	1.02523452903587e-09	1.02523452903587e-09	1.79175946922805	1.64914074907113e+40	-2.33465030913887e-25	2871952584129466
"ouwie_Afr_avgl_5"	"OUMA"	33517.7775986678	-67025.5551973356	-67025.5256552381	-66997.4590302545	5	4.5e+08	690000	24000	0.000507370592250324	0.704561349978409	1e-09	1e-09	2936.46836636801	5.73748821708076e+25	0.804679606795397	5.54541307148387e+21
"ouwie_Afr_avgl_5"	"OUMVA"	40820.0179018256	-81628.0358036512	-81627.9944243408	-81594.3204031538	6	1500	240	30	0.0444119174270904	0.597895633024749	1.03768740253346e-09	1.21478798205278e-07	1.7240749819685e-08	0	0.331281667695885	18172493081628572
"ouwie_Afr_avgl_50"	"OUMVA"	33570.5265303899	-67129.0530607799	-67129.0116814695	-67095.3376602825	6	1600	180	29	0.00109411476008825	0.455550372378555	1.01307951345674e-09	1.57767922211772e-09	9.87979996539826e-13	0	0.405686575095761	363950592613.297
"ouwie_Afr_avgl_50"	"OUMA"	47478.9921609005	-94947.9843218011	-94947.9547797036	-94919.8881547199	5	8e+08	5.8e+07	31000	3.1737303314661e-05	0.458693193294259	1.00010428953588e-09	1.00010428953588e-09	3.43426463318526e-13	0.155710204004397	0.405511354469031	406308656220.535
"ouwie_Afr_avgl_51"	"OUMVA"	25767.1924009038	-51522.3848018076	-51522.3434224973	-51488.6694013103	6	1500	230	30	2.84441462207731	1.19995314783384	1e-09	0.00207562796445027	1.79175946922805	2.74150690012797e+28	9.16046043336033e-28	0
"ouwie_Afr_avgl_51"	"OUMA"	26860.4161650082	-53710.8323300165	-53710.802787919	-53682.7361629353	5	5.8e+09	4.7e+07	2000	3.4207132403542	1.56127356851993	1e-09	1e-09	1.79175946922805	5.66522648450695e+32	-5.03016160778643e-26	0
