"LEVEL_3_CO","ID","LEVEL_NAME","REGION_NAM","CONTINENT","THREEREALM","REALM_LONG","NEOPALEO","AREA_M2","AREA_KM2","PERIMETER","LAT","LONG","X_COORD","Y_COORD","ISISLAND","PALMSR","PalmPresAbs","srtm_alt_mean","srtm_alt_median","srtm_alt_min","srtm_alt_max","alt_min0","alt_range","soilcount","GPP_mean","GPP_median","GPP_min","GPP_max","GPP_range","GPP_SD","NPP_mean","NPP_median","NPP_min","NPP_max","NPP_range","NPP_SD","GeologicalOrigin","Geology_3categ","DistToCont_m","DistToCont_km","NearestMainland","ccAnoTmean","ccAnoTmedian","miAnoTmean","miAnoTmedian","ccAnoPmean","ccAnoPmedian","miAnoPmean","miAnoPmedian","PLIO_PREC_30s","PLIO_TEMP_30s","PLIO_P_ANOM","PLIO_T_ANOM","Plio_Wmm_mean","Plio_Cmm_mean","Mio_Prec_Mean","Mio_Temp_Mean","VelocityMean","VelocityMedian","VelocityMeanLog","CH_Extent","CH_Mean","CH_Range","CH_CV","CH_Min","CH_Max","CH_Median","CH_SD","CH_Majority","CH_Sum","CH_Variety","CH_PercCover","CH_PercQuart4","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio1_sd","bio2_sd","bio3_sd","bio4_sd","bio5_sd","bio6_sd","bio7_sd","bio8_sd","bio9_sd","bio10_sd","bio11_sd","bio12_sd","bio13_sd","bio14_sd","bio15_sd","bio16_sd","bio17_sd","bio18_sd","bio19_sd","ccB1_mean","cnB1_mean","fgB1_mean","ipB1_mean","mrB1_mean","miB1_mean","lgm_ens_Tmean","ccB12_mean","cnB12_mean","fgB12_mean","ipB12_mean","mrB12_mean","miB12_mean","lgm_ens_Pmean"
"ALU",11,"Aleutian Is.","Subarctic America","NORTHERN AMERICA","OWEast","Nearctic","Old World",12624830954,12624.83095,3544994.962,52.80767461,-108.5448575,-10419367.09,5837541.361,1,0,0,255.7005,189,-9,1972,0,1972,2,4053.11,5063,0,14574,14574,3191.81,3858.78,3826,144,9995,9851,1383.41,"volcanic","volcanic",23889.65082,23.88965082,"ASK",-3.7684,-1,-15.5645,-17,209.211,176,249.4155,224,3242.81,62.0025,-2107.24,-25.5704,0,0,4.5785,12.3255,0.549631205,0.577267349,-0.328205275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8424420311989,12.7800022903723,124.725844994107,3115.54109224119,96.0545751587751,-6.53649339807515,102.591068544899,29.1214271144407,65.5310759021504,86.8681216929725,2.66084778001973,1517.67827162676,189.680348148803,67.2713174869665,32.124047461885,555.291994344791,208.636387735265,275.852920385261,435.37828046302,13.6367052778352,0.475131072223251,5.7683737824347,156.52751122927,12.6504824769009,14.5139163819715,4.11041994725808,24.8974929578013,17.3090045682439,12.6209803205525,14.4505465944329,255.739834082071,39.331316720737,11.16482036214,6.24285835718336,113.135912123695,34.4024473725289,84.6770790286238,115.906532785078,1435.52336757002,1186.70746194778,-499.881326568494,-609.591345955534,943.673555253063,-21.6855587179804,405.791025588142,13600.182650662,11758.4308460174,10506.1884667739,10484.3660850555,13375.8875551706,10846.8459761581,11761.9835966396
"AMU",12,"Amur","Russian Far East","ASIA-TEMPERATE","OWEast","Palearctic","Old World",3.61579e+11,361578.6698,5143553.99,53.39992279,127.7254487,12330994.67,5875756.448,0,0,0,534.2048,452,72,2358,72,2286,13,7002.52,7412,0,12429,12429,1712.48,3619.58,3822,225,7173,6948,814.072,"mainland","mainland",NA,NA,"",63.2106,65,41.1379,42,170.9935,170,131.0871,112,2439.75,-13.0861,-1863.14,-35.5452,18.8452,-23.645,2.91278,-2.14131,6.672375674,5.391100407,0.720953324,1,12.5721,57,0.368919274,1,58,12,4.63809,12,13855000,41,0.52862481,0.019171308,-32.1921366244575,86.7602370178496,158.13226558234,16391.5464567857,230.556870062284,-318.277960360026,548.834830425443,169.304177207597,-235.900933948843,178.016248452646,-270.072724624397,574.795665859048,129.883462765466,4.90759043078519,90.5265473721991,371.370951308413,16.1230242356636,343.488308477153,22.6996568212984,24.3173896185196,2.48161551531823,3.66217812755845,438.999958277534,21.6816417084439,20.8827585006984,16.9036100770362,22.4131326493357,21.6960463460923,22.6010426734002,22.6920224820589,94.8097290849492,20.3351357252606,1.04559152005651,5.0873119638391,59.5876272561834,3.57025792476832,51.2329242912613,5.52120737403533,2598.98602417172,2641.73238171703,2585.8212245014,2644.03021819913,2615.88469906141,2565.07273399032,2608.5878802735,5699.69818747646,4372.13491257114,6207.41051419964,5234.79893138558,5299.38773509162,8336.63784344515,5858.3446873616
"AND",13,"Andaman Is.","Indo-China","ASIA-TROPICAL","OWEast","IndoMalay","Old World",5930963755,5930.963755,1132372.354,12.27981668,92.78133014,8952075.257,1554429.397,1,25,1,58.2196,41,-16,718,0,718,5,29367.5,36232,0,38738,38738,12972.5,15579,17138,1130,18426,17296,3713.52,"volcanic","volcanic",135610.6521,135.6106521,"MYA",7.4799,8,16.0911,16,-1099.2472,-1018,1312.5962,1370,7368.73,298.009,-4439.57,-32.4239,0,0,0,0,1.961907171,1.968326032,0.253494821,1,17.4901,19,0.356782408,7,26,19,6.24016,13,7101,5,0.019305754,0.005468379,270.692228176251,12.4029825068419,379.736171760091,631.848786816202,289.400674431169,256.422146203167,32.9785281674871,273.149719800038,265.732114783307,281.466820685744,261.594994513869,3005.15324753068,505.3003591739,10.83956899132,74.6535022761857,1435.1744986531,37.9226279557019,798.91888656091,72.9923675546244,3.64860411126655,0.144545958749421,39.347116396028,76.3400314669236,3.8219332691589,4.12247796991456,3.06312682709848,4.23486142840814,4.16760672657489,3.77484451656894,4.18908243016843,338.840433140995,63.3865534636698,4.34655608835284,6.66933605255757,181.737951757565,13.7536640306193,108.291193757355,19.967717925835,2967.7466854725,2978.36755994358,2949.75557122708,2948.43159379408,2960.94922425952,2963.24358251058,2961.41570286789,30537.4699576869,32696.9208744711,32766.8489421721,32767,32767,28232.6299012694,31627.9782792666
"ANG",14,"Angola","South Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",1.24051e+12,1240509.361,6126254.098,-12.33575541,17.57181621,1695227.757,-1554985.049,0,19,1,1076.327,1139,-14,2542,0,2542,15,14243.6,14302,0,32496,32496,5323.29,7658.6,7783,545,17395,16850,2544.89,"mainland","mainland",NA,NA,"",24.4629,25,25.3701,26,230.7105,249,24.2647,35,3327.59,250.788,-2309.02,-34.7466,27.7237,20.8117,2.89045,24.5073,6.09545633,5.700497389,0.737142889,1,10.0415,46,0.475803416,1,47,8,4.77778,8,5470300,43,0.123677447,0.003853349,214.410469671614,92.9702584690116,511.788637814861,1616.00299408872,304.730567848647,121.747380236354,182.983187611514,215.333909889467,191.439656546049,239.194393617904,188.986454582063,1060.72699420561,213.0128423995,0.264418848618492,92.1032016935476,591.091955887014,1.41226962242605,144.840108929926,111.637982952615,16.5128683288638,16.9262954890375,48.1760443063218,736.066949722227,18.4888117239653,26.8199995118576,35.4531116798444,20.9899379234568,22.9715745304944,17.9683359985513,20.7231284016661,358.171424558977,51.8795666097884,0.706914929476088,15.0364224436516,141.702107859287,3.20495432491803,127.742939002162,239.656264028598,2911.64771859129,2910.98951832444,2896.23998975101,2894.44010528751,2913.64568627873,2927.30998751829,2909.04550095854,10628.4253007446,9798.77786191573,10237.1086419687,9904.94843225445,14993.0869563463,8926.78662601145,10748.1889698735
"ANT",15,"Antarctica","Antarctic Continent","ANTARCTIC","","Antarctica","",1.24032e+13,12403228.64,144842901.6,-80.44380799,21.3087019,3524356.012,-7102699.84,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mainland","mainland",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-362.701965346657,40.649323394141,139.885363557835,9544.46774289407,-176.754221860093,-478.34804965483,301.593827793567,-370.161865144785,-304.060521027385,-197.220925228486,-455.42490080382,106.760489036562,12.9561861435011,5.04222048060055,77.1487131542911,36.9158728393814,16.3268680141091,20.7012400962238,29.3556260921622,101.677565161302,9.73296074146889,44.9413522121179,2108.74071173451,68.8310754074115,112.1539567832,50.9002910483821,114.575554636176,137.143970363147,69.3622318900759,114.49804263529,172.675061839976,20.2366947399897,8.7386618468616,92.7557212196004,57.9561044299854,27.6154331804945,34.215289262824,48.688074944264,-1708.57542077061,-27.1513579598957,-3706.72636427412,-1819.44807416142,-1937.04567045485,-2241.38579642123,-1906.72211400702,-2786.34957426193,-949.567727716132,-4788.59139754263,-2893.83859671603,-2797.24122293708,-3437.33651852911,-2942.15417295049
"ARI",16,"Arizona","Southwestern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",2.94229e+11,294228.8807,2302403.647,34.29669616,-111.6575963,-10773225.91,4120112.905,0,1,1,1294.5059,1416,25,3709,25,3684,4,3265.98,2698,0,18417,18417,1896.09,1769.61,1486,226,10430,10204,899.016,"mainland","mainland",NA,NA,"",107.0984,109,60.3718,60,-109.041,-86,-425.3252,-407,1279.07,195.044,-958.424,-44.845,34.5745,4.91452,0.489429,19.0582,6.408322233,5.310468912,0.718475407,1,22.1819,39,0.291436261,1,40,23,6.46461,19,1446750,35,0.053014379,0.027521601,166.968310212055,123.977325607583,356.554737485461,7953.86192975913,347.625279912277,-1.11937556615115,348.744655511077,253.866052439585,233.109429098754,274.377312614885,59.3252742033776,300.954416462731,51.815599570831,6.65522055189208,51.722329144614,145.023739315982,22.3624525322178,107.480136466107,81.3957661752119,47.4220759023439,2.69069894262627,22.2540333280447,632.5488219285,43.2335139470279,47.9309702978279,17.362486481876,62.7921054917597,48.1472335166503,44.2459993705772,51.4526389096158,126.023925147499,24.3235659767195,3.88730343246279,13.3323072294064,69.9805909516299,12.4124170784053,50.7518397474631,37.0751367724345,2799.70603368254,2821.15459247025,2769.24303745585,2794.08612795506,2804.53222745959,2745.27230533688,2788.99905406003,3339.59875106991,3026.90294270111,4607.66746633555,2808.70202890863,3011.10197586527,2746.33713879278,3256.71838394554
"ARK",17,"Arkansas","Southeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",1.37546e+11,137545.6345,1701670.492,34.90084347,-92.44235749,-8919596.202,4186449.603,0,1,1,165.4018,104,18,832,18,814,6,12849.1,14052,0,23294,23294,3437.55,5469.65,5498,839,11406,10567,1075.12,"mainland","mainland",NA,NA,"",226.9356,227,171.4942,172,-208.5516,-208,-835.2469,-773,2587.36,184.697,-1324.04,-27.7799,32.859,4.366,2.74671,22.6806,54.3699645,54.83714485,1.710216006,1,18.3134,62,0.244442321,1,63,19,4.47657,21,4476160,45,0.422551038,0.029417104,163.682881100301,90.5557127627582,281.786562177922,8067.26388525578,321.437067731955,-0.293867627294253,321.730935378106,180.093226410166,202.242216686891,271.177326460811,48.7150202311898,1262.7787513299,135.890242654882,75.0015498404125,17.3415580937004,396.242915745969,241.735314878468,253.040357230543,299.63430415746,13.636001831222,1.68017641970439,11.4826775995339,303.685067170837,8.66824661153988,16.6166551130189,10.0082968405301,23.2999129257572,98.5215440834765,10.0287606145856,16.7200351795142,111.981708710898,14.7210735018728,7.85652403910836,2.61132743214614,40.4067319776887,24.6827657015335,23.2025880623938,51.9369042646063,2765.12237601277,2848.83294970947,2733.85191607333,2773.39330141583,2808.08349189786,2746.60863204845,2779.31544452628,12495.7381946149,16131.13511744,12815.9306203454,15728.7215606842,16483.7632989606,13135.5088898437,14465.1329469815
"ARU",18,"Aruba","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",206400138,206.400138,69757.73713,12.51668736,-69.97713313,-6751832.555,1584454.559,1,0,0,33.4115,26,-4,129,0,129,1,4937.59,3597,0,17327,17327,5136.74,5169.32,5315,1254,10750,9496,1617.96,"volcanic","volcanic",29134.72495,29.13472495,"VEN",13.8066,14,29.03,30,98.0082,95,22.3,19,422.52,253.895,-1.87892,19.2197,0,0,0,0,1.924251993,1.727304459,0.270298755,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.826328659058,9.67379335562388,276.806101989746,822.851569112142,291.781135686239,256.837940851847,34.9431943098704,272.875596110026,263.372024027506,284.387380727132,261.08035697937,400.058333333333,76.9458333333333,9.55,68.2584948857625,217.3875,37.4666666666667,87.8458333333333,75.8541666666667,1.80098778685593,0.25032484298002,4.7935583719094,4.18520571152824,1.80634721175392,1.79066570493199,0.343114344622249,3.92085970097484,2.80766126354556,1.84469239514904,1.75403429044356,43.6980731522824,8.28409516114397,1.09810442733527,1.00393356117579,23.4619339303051,4.35015963947174,9.18270471986452,8.7663884223905,2956.64658634538,2962.43373493976,2949.21285140562,2923.50200803213,2955.40562248996,2943.97590361446,2948.52945113788,6893.21285140562,13650.1204819277,16008.7550200803,16489.156626506,8143.29317269076,7679.39759036145,11477.3226238286
"ASC",19,"Ascension","Middle Atlantic Ocean","AFRICA","OWEast","Afrotropics","Old World",98415550.32,98.41555032,37766.66015,-7.938079755,-14.3632866,-1385860.093,-1009535.994,1,0,0,162.0517,108,-6,768,0,768,1,2349.22,0,0,21587,21587,3860.59,3156.18,2089,1187,11638,10451,2340.71,"volcanic","volcanic",1685334.98,1685.33498,"LBR",16.1983,17,21.9837,21,14.5,9,-14.122,-9,558.814,273,-368.766,-20.1441,0,0,0,0,0.539346159,0.539346159,-0.26813241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.933778899057,7.64032868828092,177.519019808088,1245.1080834525,262.923580305917,219.878659248352,43.0449199676514,226.676104818072,246.834695134844,258.61930343083,224.466836111886,305.946428571429,46.25,13.375,36.1836201122829,120.955357142857,47.7142857142857,103.616071428571,75.8839285714286,8.52046148908889,0.001822902143691,2.01052786490598,17.0401991583521,8.73467866658962,8.26710246464018,0.479259606293226,8.38415696000554,8.49758644902476,8.76580206686484,8.29418088067999,54.2544993666941,8.17498361728371,2.34568372609291,0.388321627035639,21.4427761699004,8.37665609577824,18.0249061498024,13.621638206305,2947.77777777778,2948.94017094017,2930.29914529915,2899.16239316239,2944.93162393162,2932.48717948718,2933.93304843305,3662.13675213675,4582.82051282051,6038.46153846154,4897.09401709402,3245.12820512821,6082.13675213675,4751.2962962963
"ASK",20,"Alaska","Subarctic America","NORTHERN AMERICA","NewWorld","Nearctic","New World",1.4979e+12,1497900.341,35617971.09,64.3050013,-152.4712039,-14698008.15,6567538.362,0,0,0,461.2849,303,-246,6098,0,6098,6,3345.65,3338,0,17157,17157,2017.21,2142.87,2039,0,11348,11348,1079.92,"mainland","mainland",NA,NA,"",-2.8224,-5,-17.6553,-19,61.3616,64,59.9459,34,2236.85,-27.4629,-1761.63,-27.8559,11.3992,-17.4819,2.98196,1.07004,2.289839822,1.335871339,0.031903404,1,23.4322,63,0.504924847,1,64,22,11.8315,11,25279700,64,0.090882593,0.044517004,-41.4847153544392,60.8918990712633,167.131504603582,11338.2736566478,157.173532660931,-215.101067437864,372.2746001073,96.880668223567,-70.0904663101721,116.385119100935,-183.763731628496,553.276737605332,97.1308993514942,20.4605069454174,62.7766545240419,271.118361822221,66.4623073497328,189.99670417926,113.009559956766,46.5155627783685,11.0691114736441,26.2733396010183,2822.02774666468,34.2289600872832,76.3578215394629,84.3751636871377,39.2019270326995,89.9137330583465,31.6351881279967,73.9988195437453,619.627180043542,86.8067519463476,27.5734075043906,19.1114317690444,240.906593100828,88.6816158596708,116.871922995123,185.531001645789,2599.65454659343,2647.16457891357,2594.48056561617,2628.84218907494,2650.79208973874,2596.16473713277,2619.51645117827,6005.51310736271,6173.26283328662,6814.70253317924,6317.67846539354,5617.49182338644,7146.14911935043,6345.79964699317
"ASP",21,"Amsterdam-St.Paul Is.","Subantarctic Islands","ANTARCTIC","OWEast","Antarctica","Old World",71984714.82,71.98471482,41023.52042,-37.97862444,77.53285553,7480859.116,-4505413.717,1,0,0,295.9445,246,1,822,1,821,1,7375.11,0,0,30412,30412,9044.43,10751.8,10455,1643,19645,18002,4529.99,"volcanic","volcanic",3629491.471,3629.491471,"WAU",25.0926,25,20.4865,20,-38.537,-40,-220.527,-236,2696.31,162.215,-1541.19,-40.4151,0,0,0,0,0.455358982,0.455358982,-0.341646092,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.636481306288,18.0654194302029,239.483422512478,2011.3306640625,168.662023586697,93.1659434000651,75.4960805257162,118.501375495063,154.998517862956,158.363174777561,104.444974009196,1333.85555555556,141.988888888889,86.8222222222222,14.4607201894124,415.766666666667,278.922222222222,280.188888888889,353.466666666667,14.5835505513314,0.326475781113869,9.27685493286835,70.9451049721096,13.9679018928124,15.1601186932782,1.6614401985795,15.3898398178275,15.3509078972845,13.9284668993071,15.2779719611375,179.496057592801,19.2212234807976,11.1520578846116,0.797897187796627,55.1057669899944,37.7141964952715,36.3112760094175,47.3742077037237,2833.44444444444,2839.18518518519,2817.38888888889,2798.06481481481,2835.61111111111,2839.11111111111,2827.13425925926,13616.2962962963,10953.7037037037,15825,12559.0740740741,13223.4259259259,11483.6111111111,12943.5185185185
"ASS",22,"Assam","Indian Subcontinent","ASIA-TROPICAL","OWEast","IndoMalay","Old World",1.71289e+11,171289.3543,2983735.759,25.48271994,92.85194347,8958665.048,3145187.498,0,40,1,464.0418,209,0,3134,0,3134,7,19331.8,19205,0,28480,28480,7153.56,9476.54,9094,771,15813,15042,2776.22,"mainland","mainland",NA,NA,"",27.7811,28,28.0532,29,-111.9088,-147,-134.3811,-91,4986.34,212.382,-2486.8,12.8167,28.09,11.5013,3.54591,12.9635,4.89132611,2.706121087,0.466330707,1,28.9115,44,0.152295453,1,45,29,4.40309,29,9089250,38,0.479153934,0.459700146,227.327178352141,69.486343732158,356.464464983311,3857.8038177803,296.66972022616,101.705111973643,194.964608309127,265.236453718342,168.410395477293,268.105005802854,161.644106053166,2675.3077190511,547.597422768853,10.3137602831884,84.6117826804942,1562.43250796919,40.9152782669159,1341.96003666278,43.3126405331455,26.9056392492616,2.79956602008463,11.0545836715531,326.292260207306,27.62261087724,26.0277901580728,6.04613389915228,26.2140566813092,30.7776809692024,27.1415078517589,25.8299885527207,990.69979256693,253.628853833031,5.51926715739941,7.52802123903038,742.418244408938,16.7974930555113,598.505910689814,20.5284525352526,2898.40823919306,2929.0874804721,2908.23803267142,2895.46739179512,2921.66796250643,2842.58028788412,2899.24156575371,25377.6548189888,24885.1055274113,32220.3882372064,23455.1475631891,31099.408460434,28930.2627258689,27661.3278888498
"ATP",23,"Antipodean Is.","New Zealand","AUSTRALASIA","OWEast","Oceania","Old World",860933534.2,860.9335342,306091.9784,-50.99223872,167.9267404,16204264.33,-5693327.022,1,0,0,188.6619,167,-5,583,0,583,1,10701.1,12662,0,21151,21151,7220.02,10241.1,10332,1406,14340,12934,2587.91,"volcanic","volcanic",1957657.881,1957.657881,"VIC",46.6138,47,16.6484,18,288.3686,285,32.3956,22,3671.67,97.1982,-2203.83,-32.45,0,0,0,0,1.294056594,1.294056594,0.111940497,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7565236939082,18.6658666735837,326.738722614256,1356.93268059702,102.065726669393,44.8841553563657,57.1815713086626,85.708648713648,57.0743817548366,92.4323056393412,55.9330210012848,1087.14721586575,113.873379099924,77.4675819984744,11.782641515579,310.205949656751,238.440884820747,258.492753623188,245.427154843631,8.76670346802959,0.692765602897425,16.6038424169577,57.1711620433343,8.43387456123535,9.28545094250103,1.30347073781266,12.0731582342274,10.1341101393207,8.46573280809944,9.17734158504691,248.984207249073,23.4293813880724,17.7725774640008,1.24805882558818,70.1177520750522,55.5212946865589,55.5729993949754,58.3983583962533,2557.13471177945,-621.423558897243,-629.119674185464,-663.722431077694,-638.706140350877,-638.214912280702,-105.675334168755,11444.2149122807,8054.67355889724,8615.68859649123,11041.9918546366,9503.53320802005,10370.1058897243,9838.36800334169
"AUT",24,"Austria","Middle Europe","EUROPE","OWWest","Palearctic","Old World",84132753816,84132.75382,2100960.509,47.59204794,14.13051682,1362618.698,5409292.529,0,0,0,942.066,752,108,3547,108,3439,14,9798.46,10754,0,17849,17849,3366.49,5795.78,6150,25,10533,10508,1545.36,"mainland","mainland",NA,NA,"",114.1878,116,34.1177,36,-22.5542,-18,-29.6749,12,2839.32,101.163,-1795.03,-43.5678,18.9875,2.38,3.774,19.652,4.737135158,2.52174139,0.496847384,1,25.3396,65,0.298187027,1,66,25,7.55594,26,6780400,56,0.623463075,0.421661987,65.4199107202967,80.9460091341196,286.216047953402,7054.03043000877,211.539927910288,-71.4473597060107,282.987287635455,155.875546531591,-21.223282893963,160.820197837031,-30.6361662660027,1025.99707331888,135.870673826912,51.7378135483248,33.527073180338,397.289306569847,162.322666593039,381.680363626324,179.636118282093,34.6381593654735,2.41227210061261,10.9565478756559,296.084904594013,37.3923364640398,33.322514863305,7.29232029813921,38.977210807287,34.5574225428531,37.0324462565636,31.0722246659604,332.400610996775,43.3244116524982,21.0773889973335,7.02052450726864,125.998296847152,67.6116425772006,126.852586520748,77.5561449423146,2728.75002415892,2741.35390063089,2683.00095255187,2687.63700180847,2730.7841158524,2690.07989011141,2710.26764751899,10183.2680122037,15786.5798555987,12155.5874760136,14938.3692726093,10884.5182020238,13054.4861051673,12833.8014872694
"AZO",25,"Azores","Macaronesia","AFRICA","OWWest","Palearctic","Old World",2102121613,2102.121613,461577.1236,38.2706244,-27.06916208,-2610507.75,4534282.039,1,0,0,331.0159,296,1,2260,1,2259,1,22887.1,25041,0,33313,33313,10834.2,16057,17586,1568,20012,18444,3741.99,"volcanic","volcanic",1508786.065,1508.786065,"POR",49.2895,48,12.7504,12,-704.8345,-623,399.3024,399,1901.32,187.489,-769.729,-29.8888,22.43,15.25,0,0,0.779251655,0.684645653,-0.170694255,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.270620581896,12.5496759515094,136.93075638232,2729.62078932057,212.231344689494,120.620458054802,91.6108864882718,147.473233655743,186.321868507758,202.446635761987,129.74742490118,1183.99048913043,150.249660326087,39.5326086956522,38.451813933642,438.825407608696,128.407269021739,156.736752717391,360.19972826087,16.3377570281833,0.605056860110637,2.94053399649747,60.5451950524479,15.8622574827883,16.9743484311844,2.78723976666921,20.7907800040273,15.6495894510473,15.8041084404631,16.8261724003407,228.852398776696,29.1534050446915,11.0989385381201,4.38720377843436,88.1374726362984,34.9678554080064,40.4961291400142,71.1067318170986,2861.37387964149,2858.6338028169,2828.33578745199,2809.12612035851,2833.18822023047,2828.67925736236,2836.55617797695,12246.9462227913,11755.7074263764,12706.1395646607,13068.7740076825,11571.3956466069,12450.8098591549,12299.9621212121
"BAH",26,"Bahamas","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",12812504823,12812.50482,3143053.264,24.1666829,-76.5004385,-7379381.122,2991044.931,1,8,1,5.6312,5,-9,51,0,51,2,15300.2,13882,0,40047,40047,13639.8,12389.4,12168,1069,21158,20089,5647,"atoll","atoll",101414.353,101.414353,"FLA",22.2591,20,25.0843,25,211.4264,190,272.3766,261,3273.22,288.577,-2248.84,-36.9968,0,0,0,0,10.21291001,9.97500658,1.006354645,1,16.0766,50,0.462419293,1,51,15,7.43413,15,175074,31,0.224166324,0.03161795,256.61868810152,12.1140725715143,170.372248053907,2127.44721158205,292.709022564584,220.467938573906,72.2410839545075,275.520516636,236.886862238904,284.804919307147,228.613426423534,1065.47525652682,172.957007403559,33.0638394596701,53.5567493768215,476.202818547863,109.092089881803,329.974022600338,128.266008572542,5.97037514183773,1.25326384338932,17.3823279924583,369.442765769598,0.775291620426432,12.4180871364426,12.4613790632229,4.2506876193868,17.3035616308008,0.978785825834294,10.8357126234899,190.381305040146,29.9962368715067,8.5258721106316,6.44065747224477,74.3381069824799,24.0070688930393,112.097192050393,29.7533092645014,2951.31922818587,2960.29242229957,2923.96562251939,2922.50430481773,2950.44031263357,2938.27636319228,2941.13304227474,12027.0562374061,12125.8612688527,10330.9751480735,22359.3820602064,8997.64792086463,13571.4092935214,13235.3886548208
"BAL",27,"Baleares","Southwestern Europe","EUROPE","OWWest","Palearctic","Old World",5101606320,5101.60632,568737.1564,39.55938907,2.900068554,279543.8745,4663445.719,1,1,1,136.2481,93,-9,1212,0,1212,3,13892,13239,0,34365,34365,5418.92,9895.35,9233,1190,21548,20358,2830.64,"continental","continental",97180.71312,97.18071312,"SPA",30.5575,31,21.9826,22,-61.8455,-57,-150.8802,-156,688.332,191.71,-100.25,-29.7813,0,0,0,0,2.839018193,3.091536999,0.397948258,1,12.6897,8,0.227742185,6,14,14,2.88998,14,1104,3,0.003817296,NA,170.821470161567,12.7940218521789,86.9941424408952,4731.50833962844,250.500444162698,103.419989535843,147.080454499681,185.656010727433,228.177181455177,242.760503040587,112.445734194541,596.909815380529,101.208925488113,7.1163501128968,52.0134341148349,266.190862000266,34.204675255678,54.5048479213707,148.22366848187,10.4433727988373,0.290762865583896,2.16930490590051,50.8669221008403,10.2042695401695,10.6924201955932,1.29741686922388,22.6739375383676,10.0559226051453,10.1903054028352,10.684402987123,123.362780379787,19.3680076014447,2.28696019147686,3.03721850915563,52.7383680733001,8.11958695463385,11.9995244573664,36.0292957611596,2858.15729315495,2879.70970255877,2831.15859202494,2821.66670996233,2852.692167814,2833.7158072477,2846.18337879378,6653.72645798156,7777.22041823613,13995.8903753734,6392.62371736589,4808.26341083258,8898.57643849851,8087.71680304801
"BAN",28,"Bangladesh","Indian Subcontinent","ASIA-TROPICAL","OWEast","IndoMalay","Old World",1.38821e+11,138820.8579,5332258.447,23.8330072,90.27092576,8710329.06,2953758.353,0,27,1,28.5803,13,-12,936,0,936,7,12120.7,11669,0,31636,31636,5673.3,5894.06,5594,0,14486,14486,1884.82,"mainland","mainland",NA,NA,"",25.6735,26,18.407,18,375.0092,328,-178.3728,39,4801.87,256.326,-2598.85,-0.7479,33.4177,15.7423,6.984,21.275,8.454035763,8.701183796,0.897372943,1,20.1772,51,0.339255199,1,52,23,6.84522,24,1238110,35,0.116903381,0.059865306,253.650111228762,71.3896434155995,343.979462997153,3727.88564478602,328.646539511562,121.562477955604,207.084061555007,284.24055198134,190.498600314676,287.930151732204,185.511974796851,2407.00770735857,515.710664965263,6.37735998865731,91.0644844270871,1486.47147596767,25.1345526726216,994.244077697434,26.6733928824614,4.20686822055736,9.13161087702998,17.3855535764568,454.08011931636,11.3104793020377,14.0522860064036,22.7884664644829,4.98209396070876,9.11092044757638,5.28401905834984,9.35109992465656,855.089430218213,210.498887076248,2.23069244335271,6.56273868847623,612.188959484082,5.52391074265476,558.396227133911,4.53625815109463,2944.16035355673,2956.75957126166,2953.78013331753,2921.38331329619,2960.85091239537,2906.11080820225,2940.50751533829,24024.6599217705,22541.143697332,32445.5117033826,20898.9506126849,29645.2634008952,23862.6744162419,25569.7006253845
