SpecName;accSpecies;PalmTribe;PalmSubfamily;Climbing;Acaulescent;Erect;StemSolitary;StemArmed;LeavesArmed;MaxStemHeight_m;MaxStemDia_cm;UnderstoreyCanopy;MaxLeafNumber;Max_Blade_Length_m;Max_Rachis_Length_m;Max_Petiole_length_m;AverageFruitLength_cm;MinFruitLength_cm;MaxFruitLength_cm;AverageFruitWidth_cm;MinFruitWidth_cm;MaxFruitWidth_cm;FruitSizeCategorical;FruitShape;FruitColorDescription;MainFruitColors;Conspicuousness;MDG;Africa;Asia;America;Pacific;accRealm;accAfrica;moist0_dry1
Arenga_distincta;distincta;Caryoteae;Coryphoideae;0;0;1;0;0;0;5;1.5;understorey;9;NA;NA;NA;1;NA;NA;0.92;NA;NA;small;globose;green_to_brown;"green;_brown";cryptic;0;0;1;0;0;ASIA;0;0
Arenga_engleri;engleri;Caryoteae;Coryphoideae;0;0;1;0;0;0;4;15;understorey;8;4.5;3;1.55;1.5;NA;NA;1.5;NA;NA;small;NA;orange_to_reddish;orange;conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_hastata;hastata;Caryoteae;Coryphoideae;0;0;1;0;0;0;2;1.2;understorey;6;1;NA;NA;0.7;NA;NA;0.7;NA;NA;small;globose;purple-brown;"purple;_brown";cryptic;0;0;1;0;0;ASIA;0;0
Arenga_hookeriana;hookeriana;Caryoteae;Coryphoideae;0;0;1;0;0;0;0.5;2;understorey;10;1.3;0.8;0.55;1.2;NA;NA;1.2;NA;NA;small;globose;orange-red;"orange;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_listeri;listeri;Caryoteae;Coryphoideae;0;0;1;1;0;0;20;30;canopy;14;7;5.5;1.55;1.5;1.3;1.7;1;NA;NA;small;globose;ripening_white_to_pink_to_red;"white;_pink;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_longicarpa;longicarpa;Caryoteae;Coryphoideae;0;0;1;0;0;0;3;7;understorey;NA;2.5;NA;NA;1.8;NA;NA;1;NA;NA;small;globose;purple;purple;cryptic;0;0;1;0;0;ASIA;0;1
Arenga_longipes;longipes;Caryoteae;Coryphoideae;0;1;0;0;0;0;0.25;5;understorey;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;elongate;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Arenga_micrantha;micrantha;Caryoteae;Coryphoideae;0;0;1;1;0;0;2;15;understorey;NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ripening_yellow_to_red;_red;_bright_red";"yellow;_red";conspicuous;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Arenga_microcarpa;microcarpa;Caryoteae;Coryphoideae;0;0;1;0;0;0;8;15;canopy;18;4;2.7;1.35;1.44;NA;NA;1.65;1.5;1.8;small;ovoid;"ripening_white_to_red;_red;_bright_red";"white;_red";conspicuous;0;0;0;0;1;PACIFIC;0;0
Arenga_mindorensis;mindorensis;Caryoteae;Coryphoideae;0;1;0;0;0;0;0.3;3;understorey;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Arenga_obtusifolia;obtusifolia;Caryoteae;Coryphoideae;0;0;1;0;0;0;20;30;canopy;15;11;10;NA;6;NA;NA;4;NA;NA;large;NA;"yellowish_green;_blackish;_yellowish";green;cryptic;0;0;1;0;0;ASIA;0;0
Arenga_pinnata;pinnata;Caryoteae;Coryphoideae;0;0;1;1;0;0;20;60;canopy;30;12;9;2.75;7;NA;NA;6;NA;NA;large;globose;"greenish;_yellowish_or_orangish";"green;_yellow;_orange";conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_plicata;plicata;Caryoteae;Coryphoideae;0;0;1;0;0;0;1.5;3;understorey;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Arenga_porphyrocarpa;porphyrocarpa;Caryoteae;Coryphoideae;0;0;1;0;0;0;2.4;NA;understorey;NA;NA;NA;NA;1.5;NA;NA;NA;NA;NA;small;elongate;"reddish-purple_to_orange;_shiny";"purple;_orange";conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_retroflorescens;retroflorescens;Caryoteae;Coryphoideae;0;1;0;0;0;0;0.8;3;understorey;6;NA;NA;NA;2.45;2.1;2.8;1.935;1.73;2.14;small;NA;red_to_brown;"red;_brown";conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_ryukyuensis;ryukyuensis;Caryoteae;Coryphoideae;0;0;1;0;0;0;2;20;understorey;NA;3;2;NA;1.8;NA;NA;1.8;NA;NA;small;NA;orange_to_reddish;orange;conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_talamauensis;talamauensis;Caryoteae;Coryphoideae;0;0;1;0;0;0;2;NA;understorey;NA;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Arenga_tremula;tremula;Caryoteae;Coryphoideae;0;0;1;0;0;0;4;12;understorey;6;10;8;2.1;1.3;NA;NA;1.1;NA;NA;small;globose;deep_red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Arenga_undulatifolia;undulatifolia;Caryoteae;Coryphoideae;0;0;1;0;0;0;10;30;canopy;10;7;5;2.1;5;NA;NA;4.5;NA;NA;large;NA;"ovoid_grayish_green_color;_young_fruits_green_suffused_with_magenta;_dark_green";green;cryptic;0;0;1;0;0;ASIA;0;0
Arenga_westerhoutii;westerhoutii;Caryoteae;Coryphoideae;0;0;1;1;0;0;20;60;canopy;15;8;7;NA;7;NA;NA;6;5;7;large;ovoid;"greenish_black;_blackish";black;cryptic;0;0;1;0;0;ASIA;0;0
Arenga_wightii;wightii;Caryoteae;Coryphoideae;0;0;1;0;0;0;7;30;canopy;6;10;NA;NA;2.5;NA;NA;3;NA;NA;small;NA;greenish_black;black;cryptic;0;0;1;0;0;ASIA;0;0
Asterogyne_guianensis;guianensis;Geonomateae;Arecoideae;0;0;1;1;0;0;3;5;understorey;18;1.2;0.9;0.65;2.5;NA;NA;1.5;NA;NA;small;globose;red;red;conspicuous;0;0;0;1;0;AMERICAS;0;0
Asterogyne_martiana;martiana;Geonomateae;Arecoideae;0;0;1;1;0;0;2;5;understorey;18;1;0.6;0.45;1;0.7;1.1;1;NA;NA;small;globose;reddish_becomming_black_at_maturity;black;cryptic;0;0;0;1;0;AMERICAS;0;0
Asterogyne_ramosa;ramosa;Geonomateae;Arecoideae;0;0;1;1;0;0;3;8;understorey;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Asterogyne_spicata;spicata;Geonomateae;Arecoideae;0;0;1;1;0;0;8;5;canopy;25;1.35;1;0.4;NA;NA;NA;NA;NA;NA;NA;globose;dark_red;red;conspicuous;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Asterogyne_yaracuyense;yaracuyense;Geonomateae;Arecoideae;0;0;1;0;0;0;8;8;canopy;31;1.2;1.2;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Astrocaryum_acaule;acaule;Cocoseae;Arecoideae;0;1;0;2;1;1;1;30;understorey;9;7;4;2.75;4;3.5;4.5;2.6;2.4;2.8;large;NA;yellow;yellow;conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_aculeatissimum;aculeatissimum;Cocoseae;Arecoideae;0;0;1;0;1;1;8;15;canopy;20;NA;NA;NA;5.5;5;6;3.5;3;4;large;NA;light_to_dark_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_aculeatum;aculeatum;Cocoseae;Arecoideae;0;0;1;1;1;1;20;25;canopy;15;8.4;6.4;2.1;5.5;4.5;6.5;4;3.5;4.5;large;globose;"orange;_greenish_to_yellowish";orange;conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_alatum;alatum;Cocoseae;Arecoideae;0;0;1;1;1;1;7;18;canopy;30;3;1.78;1.27;2.6;NA;NA;1.8;NA;NA;small;ovoid;"fruits_spiny;_green-brownish";green;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_campestre;campestre;Cocoseae;Arecoideae;0;1;0;2;1;1;0;NA;understorey;6;1.5;1.4;0.12;3.25;3;3.5;2.25;2;2.5;small;ovoid;yellowish-green;green;cryptic;0;0;0;1;0;AMERICAS;0;1
Astrocaryum_carnosum;carnosum;Cocoseae;Arecoideae;0;0;1;0;1;1;4;18;understorey;8;3.5;NA;1.45;1.4;NA;NA;1;NA;NA;small;globose;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_chambira;chambira;Cocoseae;Arecoideae;0;0;1;1;1;1;30;40;canopy;16;9;5.5;3.25;7;6;8;4.75;4.5;5;large;NA;yellow_to_orange_at_maturity;"yellow;_orange";conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_chonta;chonta;Cocoseae;Arecoideae;0;0;1;1;0;1;7;25;canopy;12;6.26;4.5;NA;5.4;NA;NA;1.5;NA;NA;large;NA;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_ciliatum;ciliatum;Cocoseae;Arecoideae;0;2;2;1;NA;1;0;NA;understorey;12;4.8;4.8;NA;4.9;4.6;5.2;2.8;2.6;3;large;NA;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_confertum;confertum;Cocoseae;Arecoideae;0;0;1;1;1;1;17;25;canopy;12;4;4;NA;3;NA;NA;3;NA;NA;small;ovoid;"spiny;_brown";brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_echinatum;echinatum;Cocoseae;Arecoideae;0;0;1;1;NA;1;NA;NA;NA;NA;NA;NA;NA;4.2;NA;NA;3.2;NA;NA;large;NA;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_faranae;faranae;Cocoseae;Arecoideae;0;0;1;0;NA;1;10;20;canopy;12;4;4;NA;6.1;4.2;8;1.8;1.2;2.4;large;ovoid;"spiny;_orange";orange;conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_farinosum;farinosum;Cocoseae;Arecoideae;0;2;2;1;NA;1;4;18;understorey;12;5.2;5.2;NA;6.2;4.8;7.6;3.7;2.6;4.7;large;ovoid;hairy_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_ferrugineum;ferrugineum;Cocoseae;Arecoideae;0;0;1;1;NA;1;8;25;canopy;16;5.1;5.1;NA;5.3;4.6;6;5.25;2.7;3.8;large;elongate;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_giganteum;giganteum;Cocoseae;Arecoideae;0;1;0;1;1;1;4;22;understorey;14;5.8;5.8;NA;4;NA;NA;2.5;NA;NA;large;globose;yellow_to_brown-orange;"yellow;_brown";conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_gratum;gratum;Cocoseae;Arecoideae;0;0;1;2;1;1;5;17;understorey;NA;7.3;5.1;2.3;5.35;NA;NA;3.5;NA;NA;large;ovoid;orange-yellow;"orange;_yellow";conspicuous;0;0;0;1;0;AMERICAS;0;1
Astrocaryum_huaimi;huaimi;Cocoseae;Arecoideae;0;0;1;0;1;1;7;15;canopy;12;5.5;3.5;2.1;3.55;3.2;3.9;2.75;2.5;3;small;globose;yellowish_to_orange;orange;conspicuous;0;0;0;1;0;AMERICAS;0;1
Astrocaryum_huicungo;huicungo;Cocoseae;Arecoideae;0;0;1;0;1;1;2;15;understorey;NA;3;3;NA;5;NA;NA;3.5;NA;NA;large;elongate;yellow_orange;"yellow;_orange";conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_jauari;jauari;Cocoseae;Arecoideae;0;0;1;2;1;1;20;30;canopy;15;6;3.6;2.5;3.5;2.5;5;2.4;1.7;3;small;ovoid;yellow_or_orange_at_maturity;"yellow;_orange";conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_javarense;javarense;Cocoseae;Arecoideae;0;0;1;0;1;1;4;18;understorey;16;5.7;4.4;1.35;5.1;3.5;6.7;1.6;2.2;3;large;globose;hairy_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_macrocalyx;macrocalyx;Cocoseae;Arecoideae;0;0;1;NA;NA;1;9;1;canopy;NA;NA;NA;NA;8;NA;NA;6.5;NA;NA;large;ovoid;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_malybo;malybo;Cocoseae;Arecoideae;0;1;0;1;NA;1;0;NA;understorey;20;6.95;5;2.05;NA;NA;NA;NA;NA;NA;NA;elongate;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Astrocaryum_mexicanum;mexicanum;Cocoseae;Arecoideae;0;0;1;1;1;1;6;8;canopy;11;3.6;3;0.65;3.5;NA;NA;1.8;NA;NA;small;globose;green-brownish_hairs;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_minus;minus;Cocoseae;Arecoideae;0;0;1;2;1;1;3;15;understorey;10;3.9;3.9;NA;1.2;NA;NA;1;NA;NA;small;globose;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_murumuru;murumuru;Cocoseae;Arecoideae;0;0;1;2;1;1;15;30;canopy;16;8;6;2.1;7.25;6;8.5;4.1;3.8;4.4;large;ovoid;"yellow_to_tan;_breaking_open_to_show_orange_mesocarp";"yellow;_brown";conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_paramaca;paramaca;Cocoseae;Arecoideae;0;0;1;1;NA;1;8;11;canopy;15;6.3;5;1.35;3.75;3.5;4;2.25;2;2.5;small;ovoid;brown-orange;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_perangustatum;perangustatum;Cocoseae;Arecoideae;0;0;1;1;1;1;4;23;understorey;14;4.5;NA;2.3;8;NA;NA;2.3;NA;NA;large;NA;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_rodriguesii;rodriguesii;Cocoseae;Arecoideae;0;0;1;1;1;1;20;25;canopy;17;3.5;3.5;NA;4;NA;NA;2.2;2;2.4;large;globose;"brownish_to_orange;_dehiscent";orange;conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_sciophilum;sciophilum;Cocoseae;Arecoideae;0;0;1;1;1;1;12;20;canopy;14;7.7;5.2;2.6;6.75;6.5;7;3.25;2.5;4;large;ovoid;brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_scopatum;scopatum;Cocoseae;Arecoideae;0;0;1;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;elongate;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Astrocaryum_sociale;sociale;Cocoseae;Arecoideae;0;2;2;1;0;1;0;0;understorey;8;3.6;2.1;1.55;5;4;6;3;2.5;3.5;large;NA;orange;orange;conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_standleyanum;standleyanum;Cocoseae;Arecoideae;0;0;1;1;1;1;15;30;canopy;18;5.61;4;1.71;5.5;4;6;3.1;2.7;3.5;large;NA;orange_at_maturity;orange;conspicuous;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_triandrum;triandrum;Cocoseae;Arecoideae;0;0;1;1;1;1;5;12;understorey;8;3.09;3;NA;5;4;6;2.75;2.5;3;large;NA;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_tucuma;tucuma;Cocoseae;Arecoideae;0;0;1;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;orange;orange;conspicuous;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Astrocaryum_ulei;ulei;Cocoseae;Arecoideae;0;0;1;2;NA;1;8;20;canopy;14;5.1;5.1;NA;4.65;3.1;6.2;3;2.5;3.5;large;globose;orange_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_urostachys;urostachys;Cocoseae;Arecoideae;0;0;1;2;1;1;10;20;canopy;15;8;6;2.57;7.5;6;9;2.5;NA;NA;large;globose;"immature_fruits_oviate;_yellow_with_black_spines";NA;NA;0;0;0;1;0;AMERICAS;0;0
Astrocaryum_vulgare;vulgare;Cocoseae;Arecoideae;0;0;1;0;1;1;15;20;canopy;16;7.5;5;2.6;4.25;3.5;5;3.2;2.5;3.7;large;ovoid;"yellow;_orange";"yellow;_orange";conspicuous;0;0;0;1;0;AMERICAS;0;0
Attalea_allenii;allenii;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;15;8.33;5.1;2.98;7;6;8;4.25;3.5;5;large;NA;light_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_amygdalina;amygdalina;Cocoseae;Arecoideae;0;1;0;1;0;0;0.5;25;understorey;15;9.32;9;NA;7.5;6;9;5;NA;NA;large;globose;brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_amylacea;amylacea;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_anisitsiana;anisitsiana;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_apoda;apoda;Cocoseae;Arecoideae;0;0;1;1;0;0;13;NA;canopy;NA;NA;NA;NA;6;5;7;3.3;3;3.5;large;globose;brownish;brown;cryptic;0;0;0;1;0;AMERICAS;0;1
Attalea_attaleoides;attaleoides;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;11;8;6;2.1;5;4.5;5.5;2.25;2;2.5;large;ovoid;brownish;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_barreirensis;barreirensis;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;9;2.13;1.8;0.38;5.25;5;5.5;3.75;3;4.5;large;NA;yellow_to_orange-red_or_crimson;"yellow;_orange;_red";conspicuous;0;0;0;1;0;AMERICAS;0;1
Attalea_bassleriana;bassleriana;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;9.05;NA;NA;5.56;NA;NA;large;ovoid;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Attalea_blepharopus;blepharopus;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;orange-brown;brown;cryptic;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_brasiliensis;brasiliensis;Cocoseae;Arecoideae;0;0;1;1;0;0;6;NA;canopy;NA;NA;NA;NA;6;NA;NA;5;4.8;5.2;large;globose;orange-brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;1
Attalea_brejinhoensis;brejinhoensis;Cocoseae;Arecoideae;0;0;1;1;0;0;30;50;canopy;NA;9.32;8.3;NA;9;8;10;6;5;7;large;globose;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Attalea_burretiana;burretiana;Cocoseae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;7.27;7;8.5;4.55;5;6;large;NA;brown_to_dark_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_butyracea;butyracea;Cocoseae;Arecoideae;0;0;1;1;0;0;25;75;canopy;35;13.34;10;2.75;8.25;4.5;12;3.75;3;4.5;large;ovoid;"dull_orange;_yellow_or_brown";"orange;_yellow;_brown";conspicuous;0;0;0;1;0;AMERICAS;0;0
Attalea_camopiensis;camopiensis;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_cephalotus;cephalotus;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_cohune;cohune;Cocoseae;Arecoideae;0;0;1;1;0;0;25;60;canopy;30;14.35;9;4.1;6;4;8;3.9;3.3;4.5;large;NA;brown_or_yellow-brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;1
Attalea_colenda;colenda;Cocoseae;Arecoideae;0;0;1;1;0;0;35;60;canopy;25;12.5;10;2.6;5;4;6;3.5;NA;NA;large;globose;orange-brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_compta;compta;Cocoseae;Arecoideae;0;0;1;1;0;0;15;NA;canopy;NA;6.5;6.5;NA;8.75;8;9.5;5.25;5;5.5;large;globose;brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;1
Attalea_crassispatha;crassispatha;Cocoseae;Arecoideae;0;0;1;1;0;0;20;35;canopy;19;5.4;4;1.45;3.75;3.5;4;2;NA;NA;small;globose;reddish;red;conspicuous;0;0;0;1;0;AMERICAS;0;0
Attalea_cuatrecasana;cuatrecasana;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;10;9.36;7;2.46;12.5;11;14;8.5;7.5;9.5;large;NA;cafe;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_dahlgreniana;dahlgreniana;Cocoseae;Arecoideae;0;0;1;1;0;0;15;55;canopy;20;9.3;8.2;1.15;7.5;6;9;3.25;2.5;4;large;ovoid;brownish;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_degranvillei;degranvillei;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_dubia;dubia;Cocoseae;Arecoideae;0;0;1;1;0;0;25;35;canopy;35;7;7;NA;6.25;6;6.5;3;3;4;large;elongate;reddish_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_eichleri;eichleri;Cocoseae;Arecoideae;0;1;0;1;0;0;1.5;NA;understorey;8;2.73;2;0.78;7.5;7;8;4.75;4;5.5;large;globose;dark_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;1
Attalea_exigua;exigua;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;8;1.45;1.4;0.12;5;4;6;4.25;3;5.5;large;ovoid;reddish_orange_to_dark_purple;"orange;_purple";conspicuous;0;0;0;1;0;AMERICAS;0;1
Attalea_fairchildensis;fairchildensis;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;5.06;3.86;1.25;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_funifera;funifera;Cocoseae;Arecoideae;0;0;1;1;0;0;15;30;canopy;15;12;NA;NA;12.5;10;15;6;3;9;large;globose;brownish;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_geraensis;geraensis;Cocoseae;Arecoideae;0;1;0;1;0;0;0;0;understorey;8;2.6;2.2;0.45;6;5;7;3.75;3;4.5;large;elongate;reddish_brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;1
Attalea_guacuyule;guacuyule;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_guianensis;guianensis;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_hoehnei;hoehnei;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_huebneri;huebneri;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_humilis;humilis;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;15;8.5;5.5;2.75;6.5;4;9;5.25;2.5;8;large;ovoid;brownish;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_iguadummat;iguadummat;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;17;10.22;NA;NA;8.5;7;10;5.4;4.5;6.3;large;globose;NA;NA;NA;0;0;0;1;0;AMERICAS;0;0
Attalea_insignis;insignis;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;15;7;6;NA;7.5;7;8;3.75;3.5;4;large;ovoid;orange;orange;conspicuous;0;0;0;1;0;AMERICAS;0;0
Attalea_kewensis;kewensis;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_lauromuelleriana;lauromuelleriana;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_luetzelburgii;luetzelburgii;Cocoseae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;6;8.2;4.9;3.15;5.25;5;5.5;2.25;2;2.5;large;NA;brown;brown;cryptic;0;0;0;1;0;AMERICAS;0;0
Attalea_macrolepis;macrolepis;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;elongate;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_magdalenica;magdalenica;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;yellow;yellow;conspicuous;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_maracaibensis;maracaibensis;Cocoseae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Attalea_maripa;maripa;Cocoseae;Arecoideae;0;0;1;1;0;0;20;35;canopy;22;15.4;10;5.15;5;4;6;2.75;2.5;3;large;ovoid;"brownish;_orange";orange;conspicuous;0;0;0;1;0;AMERICAS;0;0
